,poi_id,name,review_count,rating,price,distance,full_address,station_id
14,CH4A4Aa--t0A7bP1VfkMrA,Charred Chicken,118.0,4.0,$$,930.7049635747934,"['244 James Street N', 'Hamilton, ON L8R 2L2', 'Canada']",13e403b7b912d5c16f24a962a0dbf8f5
15,BSDejNjRUruXQxRA--9DUA,The Famous Owl Of Minerva,25.0,4.0,,433.541860087598,"['309 Main Street E', 'Hamilton, ON L8N 1H8', 'Canada']",13e403b7b912d5c16f24a962a0dbf8f5
16,R3vynTtGXFYmsYEHEVQHOQ,Motel Restaurant,57.0,4.5,$$,1082.9350435408035,"['359 Barton Street E', 'Hamilton, ON L8L 2X8', 'Canada']",13e403b7b912d5c16f24a962a0dbf8f5
17,iAxN1bz9JBSG_S1naWHNuw,The Burnt Tongue,89.0,4.0,$,747.1637575087253,"['10 Cannon St E', 'Hamilton, ON L8L 1Z5', 'Canada']",13e403b7b912d5c16f24a962a0dbf8f5
18,kB2-ZZWvtV7xESmPllib2A,Szechuan Noodle Bowl,10.0,4.0,$,332.23607082557714,"['117 King St E', 'Hamilton, ON L8N 1A9', 'Canada']",13e403b7b912d5c16f24a962a0dbf8f5
19,_Tl4-DH2ci_AVXq028__sg,Burrito Boyz,45.0,4.0,$,447.2850215393226,"['66 King Street E', 'Hamilton, ON L8N 1A6', 'Canada']",13e403b7b912d5c16f24a962a0dbf8f5
0,752Fv2jKafftvoS3Twkqyg,Hambrgr,202.0,4.0,$$,600.5429023669238,"['49 King William Street', 'Hamilton, ON L8R 1A2', 'Canada']",bd95d2facb7bec4fd6c7c8928c941fb0
1,bHecMQ85o3ayw1t9hRA90g,The French,98.0,4.0,$$$,634.6991439935892,"['37 King William Street', 'Hamilton, ON L8R 1A1', 'Canada']",bd95d2facb7bec4fd6c7c8928c941fb0
2,h2mI1wBIK1PyaNupaL58gw,The Mule,179.0,4.0,$$,624.700838455983,"['41 King William Street', 'Hamilton, ON L8R 1A2', 'Canada']",bd95d2facb7bec4fd6c7c8928c941fb0
3,9oIPWjU3DvtSdORv6I2toQ,The Ship,209.0,4.0,$$,1103.4721493935472,"['23 Augusta Street', 'Hamilton, ON L8N 1P6', 'Canada']",bd95d2facb7bec4fd6c7c8928c941fb0
4,xwVB61hW9rpyp6wALR4Apg,Berkeley North,42.0,4.5,$$$,656.3700714230375,"['31 King William Street', 'Hamilton, ON L8R 1A1', 'Canada']",bd95d2facb7bec4fd6c7c8928c941fb0
5,EGutBSi1dgdaJoLu-LdsTw,August 8,123.0,4.0,$$,593.261325022032,"['1 Wilson Street', 'Suite 12', 'Hamilton, ON L8R', 'Canada']",bd95d2facb7bec4fd6c7c8928c941fb0
6,CH4A4Aa--t0A7bP1VfkMrA,Charred Chicken,118.0,4.0,$$,691.863765581978,"['244 James Street N', 'Hamilton, ON L8R 2L2', 'Canada']",bd95d2facb7bec4fd6c7c8928c941fb0
7,F62oIPt7-CwuYHJ6vXp-HQ,Black Forest Inn European Cuisine,54.0,4.0,$$,509.20878894032904,"['255 King Street E', 'Hamilton, ON L8N 1B9', 'Canada']",bd95d2facb7bec4fd6c7c8928c941fb0
8,R3vynTtGXFYmsYEHEVQHOQ,Motel Restaurant,57.0,4.5,$$,806.0293046021521,"['359 Barton Street E', 'Hamilton, ON L8L 2X8', 'Canada']",bd95d2facb7bec4fd6c7c8928c941fb0
9,iAxN1bz9JBSG_S1naWHNuw,The Burnt Tongue,89.0,4.0,$,610.7452831534962,"['10 Cannon St E', 'Hamilton, ON L8L 1Z5', 'Canada']",bd95d2facb7bec4fd6c7c8928c941fb0
10,wZr3xBFhGfYMY-mqwsQuNQ,Redchurch Cafe + Gallery,24.0,4.5,$,704.2420967915355,"['68 King Street E', 'Hamilton, ON L8N 1A6', 'Canada']",bd95d2facb7bec4fd6c7c8928c941fb0
11,TxrfCuyQThzsFUlcFqdqSw,Saint James Espresso Bar & Eatery,57.0,4.5,$$,630.3949665847546,"['170 James Street N', 'Hamilton, ON L8R 2L1', 'Canada']",bd95d2facb7bec4fd6c7c8928c941fb0
12,bXaSThGisMjuy6_6WiQihQ,Plaza Pizza & Wings,12.0,4.5,$,308.14889051915816,"['90 Wellington Street N', 'Hamilton, ON L8R 1N1', 'Canada']",bd95d2facb7bec4fd6c7c8928c941fb0
13,zldX2jhIDUBJzaEPYiSWUQ,Radius,93.0,3.0,$$$,1140.8128212666832,"['151 James Street S', 'Hamilton, ON L8P 2Z5', 'Canada']",bd95d2facb7bec4fd6c7c8928c941fb0
14,JPsfA7czh0PusUKqpduDUA,Ajio Sushi,41.0,4.0,$$,531.6891472436184,"['161 King Street E', 'Hamilton, ON L8R 1J6', 'Canada']",bd95d2facb7bec4fd6c7c8928c941fb0
15,PAVNadox4HMXl-xdsjbjhg,Sagarmatha Curry Palace  Authentic Indian & Nepalese Cuisine,41.0,4.0,$$,611.2585881030827,"['43 King William Street', 'Hamilton, ON L8R 1A2', 'Canada']",bd95d2facb7bec4fd6c7c8928c941fb0
16,RRnbO5NZq716CC8emwWedg,Mulberry Coffeehouse,76.0,4.0,$$,671.2085004641266,"['193 James Street N', 'Hamilton, ON L8R 2L2', 'Canada']",bd95d2facb7bec4fd6c7c8928c941fb0
17,L3zSyRZQEeRzAkkHLgAxtw,Lulu's Shawarma,38.0,4.5,$,537.4442424914797,"['32 John Street N', 'Hamilton, ON L8R 1H3', 'Canada']",bd95d2facb7bec4fd6c7c8928c941fb0
18,SxE08BnAeJwJEaobIEGQ7Q,Shakespeare's Steak and Seafood,23.0,4.0,$$$,607.518852703623,"['181 Main Street E', 'Hamilton, ON L8N 1H2', 'Canada']",bd95d2facb7bec4fd6c7c8928c941fb0
19,GTAJyJuT_sE0byRLTdM5sA,Sapporo Japanese Restaurant,91.0,3.5,$$,733.5800180135901,"['96 Main St E', 'Hamilton, ON L8N 1G3', 'Canada']",bd95d2facb7bec4fd6c7c8928c941fb0
0,R3vynTtGXFYmsYEHEVQHOQ,Motel Restaurant,57.0,4.5,$$,277.48556343447035,"['359 Barton Street E', 'Hamilton, ON L8L 2X8', 'Canada']",93546ca33ce7f41d06721fc2dac2781c
1,btpvDmWdgYZ5dNceARFeIw,La Luna Express,10.0,3.0,,28.92030985951158,"['281 Barton St E', 'Hamilton, ON L8E 2K6', 'Canada']",93546ca33ce7f41d06721fc2dac2781c
2,F62oIPt7-CwuYHJ6vXp-HQ,Black Forest Inn European Cuisine,54.0,4.0,$$,1017.5617686298311,"['255 King Street E', 'Hamilton, ON L8N 1B9', 'Canada']",93546ca33ce7f41d06721fc2dac2781c
3,CODMFMsPP06eTQutMnniUA,541 Eatery & Exchange,42.0,4.5,$,948.3532075638263,"['541 Barton Street E', 'Hamilton, ON L8L 2Z2', 'Canada']",93546ca33ce7f41d06721fc2dac2781c
4,C__-O_PQ0LJ3LPtAVa9-ag,Korea House,21.0,4.0,,393.0415792871691,"['281 Cannon Street E', 'Hamilton, ON L8L 2B4', 'Canada']",93546ca33ce7f41d06721fc2dac2781c
5,hqNHaNUTkM_WpzMdfNBWMA,Synonym,12.0,4.5,,1044.7724914068704,"['328 James Street N', 'Hamilton, ON L8L 1H2', 'Canada']",93546ca33ce7f41d06721fc2dac2781c
6,SxE08BnAeJwJEaobIEGQ7Q,Shakespeare's Steak and Seafood,23.0,4.0,$$$,1122.2309790709196,"['181 Main Street E', 'Hamilton, ON L8N 1H2', 'Canada']",93546ca33ce7f41d06721fc2dac2781c
7,JPsfA7czh0PusUKqpduDUA,Ajio Sushi,41.0,4.0,$$,1110.8439654355964,"['161 King Street E', 'Hamilton, ON L8R 1J6', 'Canada']",93546ca33ce7f41d06721fc2dac2781c
8,BSDejNjRUruXQxRA--9DUA,The Famous Owl Of Minerva,25.0,4.0,,1036.1321075923706,"['309 Main Street E', 'Hamilton, ON L8N 1H8', 'Canada']",93546ca33ce7f41d06721fc2dac2781c
9,8BWj3CORhDKsIkkpdeHL2Q,Homemade Noodles,7.0,4.5,,1136.327728637331,"['135 King Street E', 'Hamilton, ON L8N 1B2', 'Canada']",93546ca33ce7f41d06721fc2dac2781c
10,3TTizB54szCx7njZo8palw,Fisticuffs,1.0,5.0,,70.42861545391268,"['301 Barton Street E', 'Hamilton, ON L8L 2X4', 'Canada']",93546ca33ce7f41d06721fc2dac2781c
11,X5AQM3c7Iya0Czk5pATIDA,BAB Korean Food & BBQ,3.0,5.0,,389.5099243273924,"['387 Barton Street E', 'Hamilton, ON L8L 2Y2', 'Canada']",93546ca33ce7f41d06721fc2dac2781c
12,sS3-_XTk305N31g5QuPBTw,Churrasqueira & Cafe Cantinho,7.0,4.0,,81.30216877544972,"['302 Barton Street E', 'Hamilton, ON L8L 2X5', 'Canada']",93546ca33ce7f41d06721fc2dac2781c
13,c7GsifuqQKpgE3hZADqQQA,General Pizza & Wings,2.0,4.0,,53.48487394193114,"['274 Barton Street E', 'Hamilton, ON L8L 2X3', 'Canada']",93546ca33ce7f41d06721fc2dac2781c
14,5Rk-xTpg7w7BqJU9e81oeg,Denninger's Foods of the World,22.0,4.0,$,1036.604628245611,"['284 King Street E', 'Hamilton, ON L8N 1B7', 'Canada']",93546ca33ce7f41d06721fc2dac2781c
15,ItFdUxjIkl4OTXiKQ1nNHw,Harbour Diner,58.0,4.0,$$,1214.55627164922,"['486 James Street N', 'Hamilton, ON L8L 1J1', 'Canada']",93546ca33ce7f41d06721fc2dac2781c
16,kB2-ZZWvtV7xESmPllib2A,Szechuan Noodle Bowl,10.0,4.0,$,1152.5871814758148,"['117 King St E', 'Hamilton, ON L8N 1A9', 'Canada']",93546ca33ce7f41d06721fc2dac2781c
17,DeIdmVqOmcLl3zEmwROiBw,Cafe Oranje,23.0,4.0,$,994.8701113879729,"['312 King Street E', 'Hamilton, ON L8N 1C2', 'Canada']",93546ca33ce7f41d06721fc2dac2781c
18,bXaSThGisMjuy6_6WiQihQ,Plaza Pizza & Wings,12.0,4.5,$,672.7104653375274,"['90 Wellington Street N', 'Hamilton, ON L8R 1N1', 'Canada']",93546ca33ce7f41d06721fc2dac2781c
19,c-H6M3ZYh86IsKQarfchUA,193 Bench Kitchen,6.0,5.0,,1066.4885612826886,"['193 King Street E', 'Hamilton, ON L8N 1B3', 'Canada']",93546ca33ce7f41d06721fc2dac2781c
0,R3vynTtGXFYmsYEHEVQHOQ,Motel Restaurant,57.0,4.5,$$,762.4033030699361,"['359 Barton Street E', 'Hamilton, ON L8L 2X8', 'Canada']",4ec1cb16631106bd6374b5e61f694997
1,CODMFMsPP06eTQutMnniUA,541 Eatery & Exchange,42.0,4.5,$,795.5544085524123,"['541 Barton Street E', 'Hamilton, ON L8L 2Z2', 'Canada']",4ec1cb16631106bd6374b5e61f694997
2,oW4LmHyOPPI7piI-Jz5-Bw,Maipai,11.0,4.5,,999.1084773048186,"['631 Barton Street E', 'Hamilton, ON L8L 3A1', 'Canada']",4ec1cb16631106bd6374b5e61f694997
3,C__-O_PQ0LJ3LPtAVa9-ag,Korea House,21.0,4.0,,1232.2953470488874,"['281 Cannon Street E', 'Hamilton, ON L8L 2B4', 'Canada']",4ec1cb16631106bd6374b5e61f694997
4,X5AQM3c7Iya0Czk5pATIDA,BAB Korean Food & BBQ,3.0,5.0,,710.813607408658,"['387 Barton Street E', 'Hamilton, ON L8L 2Y2', 'Canada']",4ec1cb16631106bd6374b5e61f694997
5,huunkQ59e1TOVLS7_TaHpg,Two Cougars & A Cafe,8.0,4.0,$,609.8805111504728,"['601 Burlington Street E', 'Hamilton, ON L8L 4J5', 'Canada']",4ec1cb16631106bd6374b5e61f694997
6,R-mRpsG8AMytjd5spNDtMQ,Pho Asparagus,1.0,4.0,,753.4865825069596,"['387 Barton Street E', 'Hamilton, ON L8L 2Y2', 'Canada']",4ec1cb16631106bd6374b5e61f694997
7,3TTizB54szCx7njZo8palw,Fisticuffs,1.0,5.0,,868.4209497599649,"['301 Barton Street E', 'Hamilton, ON L8L 2X4', 'Canada']",4ec1cb16631106bd6374b5e61f694997
8,tZ-pl2ZLjONORBbTdqdM2g,Mosaic Beer Bar,1.0,4.0,,703.9077854959793,"['431 Barton Street E', 'Hamilton, ON L8L 2Y5', 'Canada']",4ec1cb16631106bd6374b5e61f694997
9,btpvDmWdgYZ5dNceARFeIw,La Luna Express,10.0,3.0,,900.0373596403181,"['281 Barton St E', 'Hamilton, ON L8E 2K6', 'Canada']",4ec1cb16631106bd6374b5e61f694997
10,sS3-_XTk305N31g5QuPBTw,Churrasqueira & Cafe Cantinho,7.0,4.0,,904.2137964163851,"['302 Barton Street E', 'Hamilton, ON L8L 2X5', 'Canada']",4ec1cb16631106bd6374b5e61f694997
11,HaCIuGPWvQ4uKrK_bdRYuQ,Conversate Steak & Seafood,3.0,4.0,,587.4470879330023,"['38 King William Street', 'Hamilton, ON L8L 5T7', 'Canada']",4ec1cb16631106bd6374b5e61f694997
12,c7GsifuqQKpgE3hZADqQQA,General Pizza & Wings,2.0,4.0,,958.76631918964,"['274 Barton Street E', 'Hamilton, ON L8L 2X3', 'Canada']",4ec1cb16631106bd6374b5e61f694997
13,96XT46IbtnGi-dEUSzrYlg,Diamantino's Pizza,2.0,2.5,,799.4731528111765,"['341 Barton Street E', 'Hamilton, ON L8L 2X6', 'Canada']",4ec1cb16631106bd6374b5e61f694997
14,oLFHbp5niPVX-hkzN5qyxw,KFC,3.0,1.0,,1172.94538825554,"['307 Cannon Street E', 'Hamilton, ON L8L 2B7', 'Canada']",4ec1cb16631106bd6374b5e61f694997
15,_jz7ds65awFB_4_zskDdEQ,Zak's,2.0,2.5,$,1045.5082849256823,"['632 Barton Street E', 'Hamilton, ON L8L 2Z9', 'Canada']",4ec1cb16631106bd6374b5e61f694997
16,HhPVOlVGW9Pl2tMca0l7ow,Bellair Pizza,1.0,3.0,$$,692.5181533008374,"['455 Barton Street E', 'Hamilton, ON L8L 2Y7', 'Canada']",4ec1cb16631106bd6374b5e61f694997
17,Ghi_IPz3EeIpHNn8dUiYnA,Fragoso Seafood Place,1.0,1.0,,888.0933294347798,"['293 Barton Street E', 'Hamilton, ON L8L 2X4', 'Canada']",4ec1cb16631106bd6374b5e61f694997
0,oW4LmHyOPPI7piI-Jz5-Bw,Maipai,11.0,4.5,,187.4670593672465,"['631 Barton Street E', 'Hamilton, ON L8L 3A1', 'Canada']",2c606a0f03e6e18f7c8684578b678158
1,CODMFMsPP06eTQutMnniUA,541 Eatery & Exchange,42.0,4.5,$,536.0992878542362,"['541 Barton Street E', 'Hamilton, ON L8L 2Z2', 'Canada']",2c606a0f03e6e18f7c8684578b678158
2,96tn_e5VR3b0478fegs6iQ,The Capitol Bar,5.0,4.5,,435.17524448419766,"['973 King Street E', 'Hamilton, ON L8M 1C3', 'Canada']",2c606a0f03e6e18f7c8684578b678158
3,41GkM7fMd87uPDY1MFOVlg,Festival Café,5.0,4.5,,688.8592428165836,"['1013 King St E', 'Hamilton, ON L8M 1C9', 'Canada']",2c606a0f03e6e18f7c8684578b678158
4,_jz7ds65awFB_4_zskDdEQ,Zak's,2.0,2.5,$,165.3061821045928,"['632 Barton Street E', 'Hamilton, ON L8L 2Z9', 'Canada']",2c606a0f03e6e18f7c8684578b678158
5,szEDv2mCXuTS030AXlsKCQ,Mimi’s Asian Gourmet,1.0,4.0,,550.1430054018008,"['971 King Street E', 'Hamilton, ON L8M 1C3', 'Canada']",2c606a0f03e6e18f7c8684578b678158
6,-QNX5oGOAJqvr6PahAp6bg,Golden Tenders,1.0,5.0,,1114.685353311426,"['1150 King Street E', 'Hamilton, ON L8M 1E8', 'Canada']",2c606a0f03e6e18f7c8684578b678158
7,CRFBrkRUUW3AwNldZZnEUg,McDonald's,9.0,2.0,$,466.0915548343159,"['787 Barton Street', 'Hamilton, ON L8L 3B2', 'Canada']",2c606a0f03e6e18f7c8684578b678158
8,E_9NmcXyaI11v53LxxFhLg,Burger Bus Hamilton,1.0,5.0,,649.9543795964611,"['126 Sanford Avenue N', 'Hamilton, ON L8L 5Z3', 'Canada']",2c606a0f03e6e18f7c8684578b678158
9,pkz5m1bZCBoouPeS5Cva2Q,Saha,1.0,5.0,,1103.3531558904967,"['28 Eastbourne Avenue', 'Hamilton, ON L8M 2M7', 'Canada']",2c606a0f03e6e18f7c8684578b678158
10,tZ-pl2ZLjONORBbTdqdM2g,Mosaic Beer Bar,1.0,4.0,,942.7267370814327,"['431 Barton Street E', 'Hamilton, ON L8L 2Y5', 'Canada']",2c606a0f03e6e18f7c8684578b678158
11,6SFt2-N1L7kKhQj0g-Zvcw,Tall Tree Sandwich Company,1.0,5.0,,686.1614506263019,"['1000 King St E', 'Hamilton, ON L8M 1C8', 'Canada']",2c606a0f03e6e18f7c8684578b678158
12,YLPa-fjyQWRAoiBsQ_F0qg,KFC,5.0,1.0,$$,758.412778772376,"['856 Barton Street East', 'Hamilton, ON L8L 3B4', 'Canada']",2c606a0f03e6e18f7c8684578b678158
13,0Wnjw3NBomRUvnjNXYmrHw,The Taco Station,4.0,3.0,,1109.11140061224,"['Hamilton, ON L8M 3C3', 'Canada']",2c606a0f03e6e18f7c8684578b678158
14,wlufwmljT2C1eNKgbF3tng,Big Top Family Restaurant,19.0,3.0,$,1005.0765205821289,"['754 Main Street East', 'Hamilton, ON L8R 2J9', 'Canada']",2c606a0f03e6e18f7c8684578b678158
15,mI8NkQYtv5L3ldY-mi48kg,Hi-Line Centre Pizza & Wings,12.0,2.0,$,1114.685353311426,"['1150 King Street E', 'Hamilton, ON L8M 1E8', 'Canada']",2c606a0f03e6e18f7c8684578b678158
16,HaCIuGPWvQ4uKrK_bdRYuQ,Conversate Steak & Seafood,3.0,4.0,,915.1846931088514,"['38 King William Street', 'Hamilton, ON L8L 5T7', 'Canada']",2c606a0f03e6e18f7c8684578b678158
17,_zSunrF8Ms6msNo_ELcsJQ,Touchdown Pub,1.0,5.0,$,978.2095701071686,"['912 Barton Street E', 'Hamilton, ON L8L 3A2', 'Canada']",2c606a0f03e6e18f7c8684578b678158
18,jbV15x2d_sVm_eH2XaULlw,Giuseppe's Italian Cuisine & Pizza,5.0,4.0,,876.8882527815099,"['762 King Street E', 'Hamilton, ON L8M 1A6', 'Canada']",2c606a0f03e6e18f7c8684578b678158
19,chbBojth8FTOK1nqQj3O3w,Atlantic Submarines,3.0,4.0,,545.168808654002,"['927 King Street E', 'Hamilton, ON L8M 1B9', 'Canada']",2c606a0f03e6e18f7c8684578b678158
0,6Dllc3lnPfr8rXZ-GH1aIw,Purple Pear,19.0,4.5,$$$,704.9451160490474,"['946 Barton Street E', 'Hamilton, ON L8E 5H3', 'Canada']",bae67560f54ae320890f86793feab2d8
1,oW4LmHyOPPI7piI-Jz5-Bw,Maipai,11.0,4.5,,589.3597431611481,"['631 Barton Street E', 'Hamilton, ON L8L 3A1', 'Canada']",bae67560f54ae320890f86793feab2d8
2,CODMFMsPP06eTQutMnniUA,541 Eatery & Exchange,42.0,4.5,$,942.7103889219022,"['541 Barton Street E', 'Hamilton, ON L8L 2Z2', 'Canada']",bae67560f54ae320890f86793feab2d8
3,IjgiLzO1Zavr0xarKcyuTw,Shorty's Pizza,20.0,4.0,,1092.998577094239,"['1099 Cannon Street E', 'Hamilton, ON L8L 2J6', 'Canada']",bae67560f54ae320890f86793feab2d8
4,CRFBrkRUUW3AwNldZZnEUg,McDonald's,9.0,2.0,$,65.73880008322664,"['787 Barton Street', 'Hamilton, ON L8L 3B2', 'Canada']",bae67560f54ae320890f86793feab2d8
5,41GkM7fMd87uPDY1MFOVlg,Festival Café,5.0,4.5,,541.0702900364593,"['1013 King St E', 'Hamilton, ON L8M 1C9', 'Canada']",bae67560f54ae320890f86793feab2d8
6,96tn_e5VR3b0478fegs6iQ,The Capitol Bar,5.0,4.5,,457.2505373101342,"['973 King Street E', 'Hamilton, ON L8M 1C3', 'Canada']",bae67560f54ae320890f86793feab2d8
7,bM7FjXFfwF7L7WOhR5owoQ,Tim Horton's,3.0,1.0,,140.67724909635513,"['799 Barton Street E', 'Hamilton, ON L8L 3B2', 'Canada']",bae67560f54ae320890f86793feab2d8
8,YLPa-fjyQWRAoiBsQ_F0qg,KFC,5.0,1.0,$$,351.7750758203801,"['856 Barton Street East', 'Hamilton, ON L8L 3B4', 'Canada']",bae67560f54ae320890f86793feab2d8
9,szEDv2mCXuTS030AXlsKCQ,Mimi’s Asian Gourmet,1.0,4.0,,549.1250174534503,"['971 King Street E', 'Hamilton, ON L8M 1C3', 'Canada']",bae67560f54ae320890f86793feab2d8
10,-QNX5oGOAJqvr6PahAp6bg,Golden Tenders,1.0,5.0,,854.6867988605061,"['1150 King Street E', 'Hamilton, ON L8M 1E8', 'Canada']",bae67560f54ae320890f86793feab2d8
11,YkFCtf82ISv_mvE6uPUrhg,Bernie’s Tavern,3.0,3.5,,1104.8992126668802,"['1101-1103 Cannon St E', 'Hamilton, ON L8L 2J5', 'Canada']",bae67560f54ae320890f86793feab2d8
12,6SFt2-N1L7kKhQj0g-Zvcw,Tall Tree Sandwich Company,1.0,5.0,,557.7644930285825,"['1000 King St E', 'Hamilton, ON L8M 1C8', 'Canada']",bae67560f54ae320890f86793feab2d8
13,pkz5m1bZCBoouPeS5Cva2Q,Saha,1.0,5.0,,1248.9737853589927,"['28 Eastbourne Avenue', 'Hamilton, ON L8M 2M7', 'Canada']",bae67560f54ae320890f86793feab2d8
14,0Wnjw3NBomRUvnjNXYmrHw,The Taco Station,4.0,3.0,,865.5123751664147,"['Hamilton, ON L8M 3C3', 'Canada']",bae67560f54ae320890f86793feab2d8
15,mI8NkQYtv5L3ldY-mi48kg,Hi-Line Centre Pizza & Wings,12.0,2.0,$,854.6867988605061,"['1150 King Street E', 'Hamilton, ON L8M 1E8', 'Canada']",bae67560f54ae320890f86793feab2d8
16,wlufwmljT2C1eNKgbF3tng,Big Top Family Restaurant,19.0,3.0,$,1082.523145107492,"['754 Main Street East', 'Hamilton, ON L8R 2J9', 'Canada']",bae67560f54ae320890f86793feab2d8
17,_zSunrF8Ms6msNo_ELcsJQ,Touchdown Pub,1.0,5.0,$,570.8915151364489,"['912 Barton Street E', 'Hamilton, ON L8L 3A2', 'Canada']",bae67560f54ae320890f86793feab2d8
18,R6MTdIRxemyNIxsg82qjAQ,Taste of Poland,1.0,5.0,$$,802.0458317654428,"['1145 King Street E', 'Hamilton, ON L8K 1C3', 'Canada']",bae67560f54ae320890f86793feab2d8
19,OZEs_9VfTyeBEXHWyA5TuQ,Bruno's Pizza & Wings,5.0,3.0,$$,1130.1809549908044,"['718 Main Street E', 'Hamilton, ON L8M 1K9', 'Canada']",bae67560f54ae320890f86793feab2d8
0,9oIPWjU3DvtSdORv6I2toQ,The Ship,209.0,4.0,$$,573.0994294554373,"['23 Augusta Street', 'Hamilton, ON L8N 1P6', 'Canada']",5e74f539b1fb571988571329de31f701
1,bHecMQ85o3ayw1t9hRA90g,The French,98.0,4.0,$$$,944.7608542324912,"['37 King William Street', 'Hamilton, ON L8R 1A1', 'Canada']",5e74f539b1fb571988571329de31f701
2,752Fv2jKafftvoS3Twkqyg,Hambrgr,202.0,4.0,$$,914.2320715526719,"['49 King William Street', 'Hamilton, ON L8R 1A2', 'Canada']",5e74f539b1fb571988571329de31f701
3,h2mI1wBIK1PyaNupaL58gw,The Mule,179.0,4.0,$$,921.9582735113323,"['41 King William Street', 'Hamilton, ON L8R 1A2', 'Canada']",5e74f539b1fb571988571329de31f701
4,xwVB61hW9rpyp6wALR4Apg,Berkeley North,42.0,4.5,$$$,951.1259870440222,"['31 King William Street', 'Hamilton, ON L8R 1A1', 'Canada']",5e74f539b1fb571988571329de31f701
5,wZr3xBFhGfYMY-mqwsQuNQ,Redchurch Cafe + Gallery,24.0,4.5,$,742.4751084892231,"['68 King Street E', 'Hamilton, ON L8N 1A6', 'Canada']",5e74f539b1fb571988571329de31f701
6,F62oIPt7-CwuYHJ6vXp-HQ,Black Forest Inn European Cuisine,54.0,4.0,$$,603.7783714504734,"['255 King Street E', 'Hamilton, ON L8N 1B9', 'Canada']",5e74f539b1fb571988571329de31f701
7,zldX2jhIDUBJzaEPYiSWUQ,Radius,93.0,3.0,$$$,641.7419143642127,"['151 James Street S', 'Hamilton, ON L8P 2Z5', 'Canada']",5e74f539b1fb571988571329de31f701
8,SxE08BnAeJwJEaobIEGQ7Q,Shakespeare's Steak and Seafood,23.0,4.0,$$$,505.4682351222014,"['181 Main Street E', 'Hamilton, ON L8N 1H2', 'Canada']",5e74f539b1fb571988571329de31f701
9,GTAJyJuT_sE0byRLTdM5sA,Sapporo Japanese Restaurant,91.0,3.5,$$,561.8735139419166,"['96 Main St E', 'Hamilton, ON L8N 1G3', 'Canada']",5e74f539b1fb571988571329de31f701
10,ccvY3bOziuqDnBZSAI6CoQ,Bon Temps,7.0,5.0,,412.1366337001218,"['61 Young Street', 'Hamilton, ON L8N 1V1', 'Canada']",5e74f539b1fb571988571329de31f701
11,xUy8292rGVB_picXiGeQoQ,Bronzie's Place,28.0,4.5,$$,608.5229127644959,"['201 James Street S', 'Hamilton, ON L8P 3A8', 'Canada']",5e74f539b1fb571988571329de31f701
12,JPsfA7czh0PusUKqpduDUA,Ajio Sushi,41.0,4.0,$$,665.810400378908,"['161 King Street E', 'Hamilton, ON L8R 1J6', 'Canada']",5e74f539b1fb571988571329de31f701
13,PAVNadox4HMXl-xdsjbjhg,Sagarmatha Curry Palace  Authentic Indian & Nepalese Cuisine,41.0,4.0,$$,919.5879100231892,"['43 King William Street', 'Hamilton, ON L8R 1A2', 'Canada']",5e74f539b1fb571988571329de31f701
14,BSDejNjRUruXQxRA--9DUA,The Famous Owl Of Minerva,25.0,4.0,,639.0219465931325,"['309 Main Street E', 'Hamilton, ON L8N 1H8', 'Canada']",5e74f539b1fb571988571329de31f701
15,_Tl4-DH2ci_AVXq028__sg,Burrito Boyz,45.0,4.0,$,754.7959494374877,"['66 King Street E', 'Hamilton, ON L8N 1A6', 'Canada']",5e74f539b1fb571988571329de31f701
16,L3zSyRZQEeRzAkkHLgAxtw,Lulu's Shawarma,38.0,4.5,$,856.3404425352439,"['32 John Street N', 'Hamilton, ON L8R 1H3', 'Canada']",5e74f539b1fb571988571329de31f701
17,8BWj3CORhDKsIkkpdeHL2Q,Homemade Noodles,7.0,4.5,,695.316282521509,"['135 King Street E', 'Hamilton, ON L8N 1B2', 'Canada']",5e74f539b1fb571988571329de31f701
18,CWZdd6SlvM9BS0XwnXYr3Q,The Corktown Pub,4.0,4.5,,46.99421652319622,"['175 Young St', 'Hamilton, ON L8N 1V7', 'Canada']",5e74f539b1fb571988571329de31f701
19,5Rk-xTpg7w7BqJU9e81oeg,Denninger's Foods of the World,22.0,4.0,$,563.7037531841231,"['284 King Street E', 'Hamilton, ON L8N 1B7', 'Canada']",5e74f539b1fb571988571329de31f701
0,9oIPWjU3DvtSdORv6I2toQ,The Ship,209.0,4.0,$$,553.0475539795092,"['23 Augusta Street', 'Hamilton, ON L8N 1P6', 'Canada']",f144a0bfeea43251601ea8efa4b701d2
1,SxE08BnAeJwJEaobIEGQ7Q,Shakespeare's Steak and Seafood,23.0,4.0,$$$,212.323240160827,"['181 Main Street E', 'Hamilton, ON L8N 1H2', 'Canada']",f144a0bfeea43251601ea8efa4b701d2
2,752Fv2jKafftvoS3Twkqyg,Hambrgr,202.0,4.0,$$,675.1635399235286,"['49 King William Street', 'Hamilton, ON L8R 1A2', 'Canada']",f144a0bfeea43251601ea8efa4b701d2
3,bHecMQ85o3ayw1t9hRA90g,The French,98.0,4.0,$$$,712.3056823688925,"['37 King William Street', 'Hamilton, ON L8R 1A1', 'Canada']",f144a0bfeea43251601ea8efa4b701d2
